规范	定义类	定义名	部分	成员类	成员名	显式暴露
webrtc	interface	RTCPeerConnection	0	attribute	connectionState	Window
webrtc	interface	RTCPeerConnection	0	attribute	canTrickleIceCandidates	Window
webrtc	interface	RTCPeerConnection	0	operation	restartIce	Window
webrtc	interface	RTCPeerConnection	0	operation	getConfiguration	Window
webrtc	interface	RTCPeerConnection	0	operation	setConfiguration	Window
webrtc	interface	RTCPeerConnection	0	operation	close	Window
webrtc	interface	RTCPeerConnection	0	attribute	onnegotiationneeded	Window
webrtc	interface	RTCPeerConnection	0	attribute	onicecandidate	Window
webrtc	interface	RTCPeerConnection	0	attribute	onicecandidateerror	Window
webrtc	interface	RTCPeerConnection	0	attribute	onsignalingstatechange	Window
webrtc	interface	RTCPeerConnection	0	attribute	oniceconnectionstatechange	Window
webrtc	interface	RTCPeerConnection	0	attribute	onicegatheringstatechange	Window
webrtc	interface	RTCPeerConnection	0	attribute	onconnectionstatechange	Window
webrtc	interface	RTCPeerConnection	0	operation	createOffer	Window
webrtc	interface	RTCPeerConnection	0	operation	setLocalDescription	Window
webrtc	interface	RTCPeerConnection	0	operation	createAnswer	Window
webrtc	interface	RTCPeerConnection	0	operation	setRemoteDescription	Window
webrtc	interface	RTCPeerConnection	0	operation	addIceCandidate	Window
webrtc	callback	RTCPeerConnectionErrorCallback	0			
webrtc	callback	RTCSessionDescriptionCallback	0			
webrtc	dictionary	RTCOfferOptions	1	field	offerToReceiveAudio	
webrtc	dictionary	RTCOfferOptions	1	field	offerToReceiveVideo	
webrtc	enum	RTCSdpType	0			
webrtc	interface	RTCSessionDescription	0	constructor	constructor	Window
webrtc	interface	RTCSessionDescription	0	attribute	type	Window
webrtc	interface	RTCSessionDescription	0	attribute	sdp	Window
webrtc	interface	RTCSessionDescription	0	operation	toJSON	Window
webrtc	dictionary	RTCSessionDescriptionInit	0	field	type	
webrtc	dictionary	RTCSessionDescriptionInit	0	field	sdp	
webrtc	dictionary	RTCLocalSessionDescriptionInit	0	field	type	
webrtc	dictionary	RTCLocalSessionDescriptionInit	0	field	sdp	
webrtc	interface	RTCIceCandidate	0	constructor	constructor	Window
webrtc	interface	RTCIceCandidate	0	attribute	candidate	Window
webrtc	interface	RTCIceCandidate	0	attribute	sdpMid	Window
webrtc	interface	RTCIceCandidate	0	attribute	sdpMLineIndex	Window
webrtc	interface	RTCIceCandidate	0	attribute	foundation	Window
webrtc	interface	RTCIceCandidate	0	attribute	component	Window
webrtc	interface	RTCIceCandidate	0	attribute	priority	Window
webrtc	interface	RTCIceCandidate	0	attribute	address	Window
webrtc	interface	RTCIceCandidate	0	attribute	protocol	Window
webrtc	interface	RTCIceCandidate	0	attribute	port	Window
webrtc	interface	RTCIceCandidate	0	attribute	type	Window
webrtc	interface	RTCIceCandidate	0	attribute	tcpType	Window
webrtc	interface	RTCIceCandidate	0	attribute	relatedAddress	Window
webrtc	interface	RTCIceCandidate	0	attribute	relatedPort	Window
webrtc	interface	RTCIceCandidate	0	attribute	usernameFragment	Window
webrtc	interface	RTCIceCandidate	0	attribute	relayProtocol	Window
webrtc	interface	RTCIceCandidate	0	attribute	url	Window
webrtc	interface	RTCIceCandidate	0	operation	toJSON	Window
webrtc	dictionary	RTCIceCandidateInit	0	field	candidate	
webrtc	dictionary	RTCIceCandidateInit	0	field	sdpMid	
webrtc	dictionary	RTCIceCandidateInit	0	field	sdpMLineIndex	
webrtc	dictionary	RTCIceCandidateInit	0	field	usernameFragment	
webrtc	dictionary	RTCLocalIceCandidateInit	0	field	relayProtocol	
webrtc	dictionary	RTCLocalIceCandidateInit	0	field	url	
webrtc	enum	RTCIceProtocol	0			
webrtc	enum	RTCIceTcpCandidateType	0			
webrtc	enum	RTCIceCandidateType	0			
webrtc	enum	RTCIceServerTransportProtocol	0			
webrtc	interface	RTCPeerConnectionIceEvent	0	constructor	constructor	Window
webrtc	interface	RTCPeerConnectionIceEvent	0	attribute	candidate	Window
webrtc	interface	RTCPeerConnectionIceEvent	0	attribute	url	Window
webrtc	dictionary	RTCPeerConnectionIceEventInit	0	field	candidate	
webrtc	dictionary	RTCPeerConnectionIceEventInit	0	field	url	
webrtc	interface	RTCPeerConnectionIceErrorEvent	0	constructor	constructor	Window
webrtc	interface	RTCPeerConnectionIceErrorEvent	0	attribute	address	Window
webrtc	interface	RTCPeerConnectionIceErrorEvent	0	attribute	port	Window
webrtc	interface	RTCPeerConnectionIceErrorEvent	0	attribute	url	Window
webrtc	interface	RTCPeerConnectionIceErrorEvent	0	attribute	errorCode	Window
webrtc	interface	RTCPeerConnectionIceErrorEvent	0	attribute	errorText	Window
webrtc	dictionary	RTCPeerConnectionIceErrorEventInit	0	field	address	
webrtc	dictionary	RTCPeerConnectionIceErrorEventInit	0	field	port	
webrtc	dictionary	RTCPeerConnectionIceErrorEventInit	0	field	url	
webrtc	dictionary	RTCPeerConnectionIceErrorEventInit	0	field	errorCode	
webrtc	dictionary	RTCPeerConnectionIceErrorEventInit	0	field	errorText	
webrtc	interface	RTCPeerConnection	1	operation	generateCertificate	
webrtc	dictionary	RTCCertificateExpiration	0	field	expires	
webrtc	interface	RTCCertificate	0	attribute	expires	Window
webrtc	interface	RTCCertificate	0	operation	getFingerprints	Window
webrtc	interface	RTCPeerConnection	1	operation	getSenders	
webrtc	interface	RTCPeerConnection	1	operation	getReceivers	
webrtc	interface	RTCPeerConnection	1	operation	getTransceivers	
webrtc	interface	RTCPeerConnection	1	operation	addTrack	
webrtc	interface	RTCPeerConnection	1	operation	removeTrack	
webrtc	interface	RTCPeerConnection	1	operation	addTransceiver	
webrtc	interface	RTCPeerConnection	1	attribute	ontrack	
webrtc	dictionary	RTCRtpTransceiverInit	0	field	direction	
webrtc	dictionary	RTCRtpTransceiverInit	0	field	streams	
webrtc	dictionary	RTCRtpTransceiverInit	0	field	sendEncodings	
webrtc	enum	RTCRtpTransceiverDirection	0			
webrtc	interface	RTCRtpSender	0	attribute	track	Window
webrtc	interface	RTCRtpSender	0	attribute	transport	Window
webrtc	interface	RTCRtpSender	0	operation	getCapabilities	Window
webrtc	interface	RTCRtpSender	0	operation	setParameters	Window
webrtc	interface	RTCRtpSender	0	operation	getParameters	Window
webrtc	interface	RTCRtpSender	0	operation	replaceTrack	Window
webrtc	interface	RTCRtpSender	0	operation	setStreams	Window
webrtc	interface	RTCRtpSender	0	operation	getStats	Window
webrtc	dictionary	RTCRtpParameters	0	field	headerExtensions	
webrtc	dictionary	RTCRtpParameters	0	field	rtcp	
webrtc	dictionary	RTCRtpParameters	0	field	codecs	
webrtc	dictionary	RTCRtpSendParameters	0	field	transactionId	
webrtc	dictionary	RTCRtpSendParameters	0	field	encodings	
webrtc	dictionary	RTCRtpReceiveParameters	0			
webrtc	dictionary	RTCRtpCodingParameters	0	field	rid	
webrtc	dictionary	RTCRtpEncodingParameters	0	field	active	
webrtc	dictionary	RTCRtpEncodingParameters	0	field	codec	
webrtc	dictionary	RTCRtpEncodingParameters	0	field	maxBitrate	
webrtc	dictionary	RTCRtpEncodingParameters	0	field	maxFramerate	
webrtc	dictionary	RTCRtpEncodingParameters	0	field	scaleResolutionDownBy	
webrtc	dictionary	RTCRtcpParameters	0	field	cname	
webrtc	dictionary	RTCRtcpParameters	0	field	reducedSize	
webrtc	dictionary	RTCRtpHeaderExtensionParameters	0	field	uri	
webrtc	dictionary	RTCRtpHeaderExtensionParameters	0	field	id	
webrtc	dictionary	RTCRtpHeaderExtensionParameters	0	field	encrypted	
webrtc	dictionary	RTCRtpCodec	0	field	mimeType	
webrtc	dictionary	RTCRtpCodec	0	field	clockRate	
webrtc	dictionary	RTCRtpCodec	0	field	channels	
webrtc	dictionary	RTCRtpCodec	0	field	sdpFmtpLine	
webrtc	dictionary	RTCRtpCodecParameters	0	field	payloadType	
webrtc	dictionary	RTCRtpCapabilities	0	field	codecs	
webrtc	dictionary	RTCRtpCapabilities	0	field	headerExtensions	
webrtc	dictionary	RTCRtpHeaderExtensionCapability	0	field	uri	
webrtc	dictionary	RTCSetParameterOptions	0			
webrtc	interface	RTCRtpReceiver	0	attribute	track	Window
webrtc	interface	RTCRtpReceiver	0	attribute	transport	Window
webrtc	interface	RTCRtpReceiver	0	operation	getCapabilities	Window
webrtc	interface	RTCRtpReceiver	0	operation	getParameters	Window
webrtc	interface	RTCRtpReceiver	0	operation	getContributingSources	Window
webrtc	interface	RTCRtpReceiver	0	operation	getSynchronizationSources	Window
webrtc	interface	RTCRtpReceiver	0	operation	getStats	Window
webrtc	interface	RTCRtpReceiver	0	attribute	jitterBufferTarget	Window
webrtc	dictionary	RTCRtpContributingSource	0	field	timestamp	
webrtc	dictionary	RTCRtpContributingSource	0	field	source	
webrtc	dictionary	RTCRtpContributingSource	0	field	audioLevel	
webrtc	dictionary	RTCRtpContributingSource	0	field	rtpTimestamp	
webrtc	dictionary	RTCRtpSynchronizationSource	0			
webrtc	interface	RTCRtpTransceiver	0	attribute	mid	Window
webrtc	interface	RTCRtpTransceiver	0	attribute	sender	Window
webrtc	interface	RTCRtpTransceiver	0	attribute	receiver	Window
webrtc	interface	RTCRtpTransceiver	0	attribute	direction	Window
webrtc	interface	RTCRtpTransceiver	0	attribute	currentDirection	Window
webrtc	interface	RTCRtpTransceiver	0	operation	stop	Window
webrtc	interface	RTCRtpTransceiver	0	operation	setCodecPreferences	Window
webrtc	interface	RTCDtlsTransport	0	attribute	iceTransport	Window
webrtc	interface	RTCDtlsTransport	0	attribute	state	Window
webrtc	interface	RTCDtlsTransport	0	operation	getRemoteCertificates	Window
webrtc	interface	RTCDtlsTransport	0	attribute	onstatechange	Window
webrtc	interface	RTCDtlsTransport	0	attribute	onerror	Window
webrtc	enum	RTCDtlsTransportState	0			
webrtc	dictionary	RTCDtlsFingerprint	0	field	algorithm	
webrtc	dictionary	RTCDtlsFingerprint	0	field	value	
webrtc	interface	RTCIceTransport	0	attribute	role	Window
webrtc	interface	RTCIceTransport	0	attribute	component	Window
webrtc	interface	RTCIceTransport	0	attribute	state	Window
webrtc	interface	RTCIceTransport	0	attribute	gatheringState	Window
webrtc	interface	RTCIceTransport	0	operation	getLocalCandidates	Window
webrtc	interface	RTCIceTransport	0	operation	getRemoteCandidates	Window
webrtc	interface	RTCIceTransport	0	operation	getSelectedCandidatePair	Window
webrtc	interface	RTCIceTransport	0	operation	getLocalParameters	Window
webrtc	interface	RTCIceTransport	0	operation	getRemoteParameters	Window
webrtc	interface	RTCIceTransport	0	attribute	onstatechange	Window
webrtc	interface	RTCIceTransport	0	attribute	ongatheringstatechange	Window
webrtc	interface	RTCIceTransport	0	attribute	onselectedcandidatepairchange	Window
webrtc	dictionary	RTCIceParameters	0	field	usernameFragment	
webrtc	dictionary	RTCIceParameters	0	field	password	
webrtc	interface	RTCIceCandidatePair	0	attribute	local	Window
webrtc	interface	RTCIceCandidatePair	0	attribute	remote	Window
webrtc	enum	RTCIceGathererState	0			
webrtc	enum	RTCIceTransportState	0			
webrtc	enum	RTCIceRole	0			
webrtc	enum	RTCIceComponent	0			
webrtc	interface	RTCTrackEvent	0	constructor	constructor	Window
webrtc	interface	RTCTrackEvent	0	attribute	receiver	Window
webrtc	interface	RTCTrackEvent	0	attribute	track	Window
webrtc	interface	RTCTrackEvent	0	attribute	streams	Window
webrtc	interface	RTCTrackEvent	0	attribute	transceiver	Window
webrtc	dictionary	RTCTrackEventInit	0	field	receiver	
webrtc	dictionary	RTCTrackEventInit	0	field	track	
webrtc	dictionary	RTCTrackEventInit	0	field	streams	
webrtc	dictionary	RTCTrackEventInit	0	field	transceiver	
webrtc	interface	RTCPeerConnection	1	attribute	sctp	
webrtc	interface	RTCPeerConnection	1	operation	createDataChannel	
webrtc	interface	RTCPeerConnection	1	attribute	ondatachannel	
webrtc	interface	RTCSctpTransport	0	attribute	transport	Window
webrtc	interface	RTCSctpTransport	0	attribute	state	Window
webrtc	interface	RTCSctpTransport	0	attribute	maxMessageSize	Window
webrtc	interface	RTCSctpTransport	0	attribute	maxChannels	Window
webrtc	interface	RTCSctpTransport	0	attribute	onstatechange	Window
webrtc	enum	RTCSctpTransportState	0			
webrtc	interface	RTCDataChannel	0	attribute	label	Window,DedicatedWorker
webrtc	interface	RTCDataChannel	0	attribute	ordered	Window,DedicatedWorker
webrtc	interface	RTCDataChannel	0	attribute	maxPacketLifeTime	Window,DedicatedWorker
webrtc	interface	RTCDataChannel	0	attribute	maxRetransmits	Window,DedicatedWorker
webrtc	interface	RTCDataChannel	0	attribute	protocol	Window,DedicatedWorker
webrtc	interface	RTCDataChannel	0	attribute	negotiated	Window,DedicatedWorker
webrtc	interface	RTCDataChannel	0	attribute	id	Window,DedicatedWorker
webrtc	interface	RTCDataChannel	0	attribute	readyState	Window,DedicatedWorker
webrtc	interface	RTCDataChannel	0	attribute	bufferedAmount	Window,DedicatedWorker
webrtc	interface	RTCDataChannel	0	attribute	bufferedAmountLowThreshold	Window,DedicatedWorker
webrtc	interface	RTCDataChannel	0	attribute	onopen	Window,DedicatedWorker
webrtc	interface	RTCDataChannel	0	attribute	onbufferedamountlow	Window,DedicatedWorker
webrtc	interface	RTCDataChannel	0	attribute	onerror	Window,DedicatedWorker
webrtc	interface	RTCDataChannel	0	attribute	onclosing	Window,DedicatedWorker
webrtc	interface	RTCDataChannel	0	attribute	onclose	Window,DedicatedWorker
webrtc	interface	RTCDataChannel	0	operation	close	Window,DedicatedWorker
webrtc	interface	RTCDataChannel	0	attribute	onmessage	Window,DedicatedWorker
webrtc	interface	RTCDataChannel	0	attribute	binaryType	Window,DedicatedWorker
webrtc	interface	RTCDataChannel	0	operation	send	Window,DedicatedWorker
webrtc	interface	RTCDataChannel	0	operation	send	Window,DedicatedWorker
webrtc	interface	RTCDataChannel	0	operation	send	Window,DedicatedWorker
webrtc	interface	RTCDataChannel	0	operation	send	Window,DedicatedWorker
webrtc	dictionary	RTCDataChannelInit	0	field	ordered	
webrtc	dictionary	RTCDataChannelInit	0	field	maxPacketLifeTime	
webrtc	dictionary	RTCDataChannelInit	0	field	maxRetransmits	
webrtc	dictionary	RTCDataChannelInit	0	field	protocol	
webrtc	dictionary	RTCDataChannelInit	0	field	negotiated	
webrtc	dictionary	RTCDataChannelInit	0	field	id	
webrtc	enum	RTCDataChannelState	0			
webrtc	interface	RTCDataChannelEvent	0	constructor	constructor	Window
webrtc	interface	RTCDataChannelEvent	0	attribute	channel	Window
webrtc	dictionary	RTCDataChannelEventInit	0	field	channel	
webrtc	interface	RTCRtpSender	1	attribute	dtmf	
webrtc	interface	RTCDTMFSender	0	operation	insertDTMF	Window
webrtc	interface	RTCDTMFSender	0	attribute	ontonechange	Window
webrtc	interface	RTCDTMFSender	0	attribute	canInsertDTMF	Window
webrtc	interface	RTCDTMFSender	0	attribute	toneBuffer	Window
webrtc	interface	RTCDTMFToneChangeEvent	0	constructor	constructor	Window
webrtc	interface	RTCDTMFToneChangeEvent	0	attribute	tone	Window
webrtc	dictionary	RTCDTMFToneChangeEventInit	0	field	tone	
webrtc	interface	RTCPeerConnection	1	operation	getStats	
webrtc	interface	RTCStatsReport	0	maplike	@@maplike	Window
webrtc	dictionary	RTCStats	0	field	timestamp	
webrtc	dictionary	RTCStats	0	field	type	
webrtc	dictionary	RTCStats	0	field	id	
webrtc	interface	RTCError	0	constructor	constructor	Window
webrtc	interface	RTCError	0	attribute	errorDetail	Window
webrtc	interface	RTCError	0	attribute	sdpLineNumber	Window
webrtc	interface	RTCError	0	attribute	sctpCauseCode	Window
webrtc	interface	RTCError	0	attribute	receivedAlert	Window
webrtc	interface	RTCError	0	attribute	sentAlert	Window
webrtc	dictionary	RTCErrorInit	0	field	errorDetail	
webrtc	dictionary	RTCErrorInit	0	field	sdpLineNumber	
webrtc	dictionary	RTCErrorInit	0	field	sctpCauseCode	
webrtc	dictionary	RTCErrorInit	0	field	receivedAlert	
webrtc	dictionary	RTCErrorInit	0	field	sentAlert	
webrtc	enum	RTCErrorDetailType	0			
webrtc	interface	RTCErrorEvent	0	constructor	constructor	Window
webrtc	interface	RTCErrorEvent	0	attribute	error	Window
webrtc	dictionary	RTCErrorEventInit	0	field	error	
websockets	enum	BinaryType	0			
websockets	interface	WebSocket	0	constructor	constructor	Window,Worker
websockets	interface	WebSocket	0	attribute	url	Window,Worker
websockets	interface	WebSocket	0	const	CONNECTING	Window,Worker
websockets	interface	WebSocket	0	const	OPEN	Window,Worker
websockets	interface	WebSocket	0	const	CLOSING	Window,Worker
websockets	interface	WebSocket	0	const	CLOSED	Window,Worker
websockets	interface	WebSocket	0	attribute	readyState	Window,Worker
websockets	interface	WebSocket	0	attribute	bufferedAmount	Window,Worker
websockets	interface	WebSocket	0	attribute	onopen	Window,Worker
websockets	interface	WebSocket	0	attribute	onerror	Window,Worker
websockets	interface	WebSocket	0	attribute	onclose	Window,Worker
websockets	interface	WebSocket	0	attribute	extensions	Window,Worker
websockets	interface	WebSocket	0	attribute	protocol	Window,Worker
websockets	interface	WebSocket	0	operation	close	Window,Worker
websockets	interface	WebSocket	0	attribute	onmessage	Window,Worker
websockets	interface	WebSocket	0	attribute	binaryType	Window,Worker
websockets	interface	WebSocket	0	operation	send	Window,Worker
websockets	interface	CloseEvent	0	constructor	constructor	Window,Worker
websockets	interface	CloseEvent	0	attribute	wasClean	Window,Worker
websockets	interface	CloseEvent	0	attribute	code	Window,Worker
websockets	interface	CloseEvent	0	attribute	reason	Window,Worker
websockets	dictionary	CloseEventInit	0	field	wasClean	
websockets	dictionary	CloseEventInit	0	field	code	
websockets	dictionary	CloseEventInit	0	field	reason	
webtransport	interface	WebTransportDatagramsWritable	0	attribute	sendGroup	Window,Worker
webtransport	interface	WebTransportDatagramsWritable	0	attribute	sendOrder	Window,Worker
webtransport	interface	WebTransportDatagramDuplexStream	0	operation	createWritable	Window,Worker
webtransport	interface	WebTransportDatagramDuplexStream	0	attribute	readable	Window,Worker
webtransport	interface	WebTransportDatagramDuplexStream	0	attribute	maxDatagramSize	Window,Worker
webtransport	interface	WebTransportDatagramDuplexStream	0	attribute	incomingMaxAge	Window,Worker
webtransport	interface	WebTransportDatagramDuplexStream	0	attribute	outgoingMaxAge	Window,Worker
webtransport	interface	WebTransportDatagramDuplexStream	0	attribute	incomingMaxBufferedDatagrams	Window,Worker
webtransport	interface	WebTransportDatagramDuplexStream	0	attribute	outgoingMaxBufferedDatagrams	Window,Worker
webtransport	interface	WebTransport	0	constructor	constructor	Window,Worker
webtransport	interface	WebTransport	0	operation	getStats	Window,Worker
webtransport	interface	WebTransport	0	operation	exportKeyingMaterial	Window,Worker
webtransport	interface	WebTransport	0	attribute	ready	Window,Worker
webtransport	interface	WebTransport	0	attribute	reliability	Window,Worker
webtransport	interface	WebTransport	0	attribute	congestionControl	Window,Worker
webtransport	interface	WebTransport	0	attribute	anticipatedConcurrentIncomingUnidirectionalStreams	Window,Worker
webtransport	interface	WebTransport	0	attribute	anticipatedConcurrentIncomingBidirectionalStreams	Window,Worker
webtransport	interface	WebTransport	0	attribute	responseHeaders	Window,Worker
webtransport	interface	WebTransport	0	attribute	protocol	Window,Worker
